"Fuente generadora de la información estadística utilizada para el cálculo del indicador","Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT). DOF. NOM-059-SEMARNAT-2010. Diario Oficial de la Federación. México. 2010 (30 de diciembre). El total de especies de los diferentes grupos taxonómicos proviene de: Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). México. 2009. Con base en: 1) Invertebrados: González, N.E. Moluscos endémicos del Pacífico de México. En S.I. Salazar y N.E. González (eds.), Biodiversidad marina y costera de México. CONABIO, CIQRO, México. 1993; Segura-Puertas, L., E. Suárez-Morales y L. Celis. A checklist of the Medusae (Hydrozoa, Scyphozoa and Cubozoa) of México. Zootaxa 194:1-15. 2003; Horta, G. y J.P. Carricart. Corales pétreos recientes (Milleporina, Stylasterina y Scleractinia) de México. En S.I. Salazar y N.E. González (eds.), Biodiversidad marina y costera de México CONABIO-CIQRO, Chetumal, pp. 66-80. 1993; Solís-Marín, F. & A. Figueras-Laguarda 2008. Llorente-Bousquets, J. y S. Ocegueda. Estado de conocimiento de la biota, en Capital natural de México. Volumen 1 Conocimiento actual de la biodiversidad. CONABIO. México. 2008; 2) Anfibios: Llorente-Bousquets, J. y S. Ocegueda. Estado de conocimiento de la biota, en Capital natural de México. Volumen 1 Conocimiento actual de la biodiversidad. CONABIO. México. 2008; Flores-Villela, O. y L. Canseco-Márquez. Anfibios, en S. Ocegueda y J. Llorente-Bousquets (coords.), Catálogo taxonómico de especies de México, en Capital natural de México, vol. I: Conocimiento actual de la biodiversidad. CONABIO. México, CD1. 2008; 3) Peces: Llorente-Bousquets, J. y S. Ocegueda. Estado de conocimiento de la biota, en Capital natural de México. Volumen 1 Conocimiento actual de la biodiversidad. CONABIO. México. 2008; Espinosa P.H., L. Huidobro, C. Flores Coto, P. Fuentes Mata, R. Funes Rodríguez. 2008. Peces, en S. Ocegueda y J. Llorente-Bousquets (coords.), Catálogo taxonómico de especies de México, en Capital natural de México, vol. I: Conocimiento actual de la biodiversidad. CONABIO. México, CD1. y Com. Pers. Verónica Aguilar 2004; Contreras-Balderas, S., G. Ruiz-Campos, J.J. Schmitter-Soto, E. Díaz-Pardo, T. Contreras-McBeath, et al. Freshwater fishes and water status in Mexico: a country-wide appraisal. Aquatic Ecosystem Health & Management 11(3):246-256. 2008; 4) Reptiles: Llorente-Bousquets, J. y S. Ocegueda. Estado de conocimiento de la biota, en Capital natural de México. Volumen 1 Conocimiento actual de la biodiversidad. CONABIO. México. 2008; Flores-Villela, O. y L. Canseco-Márquez. Anfibios, en S. Ocegueda y J. Llorente-Bousquets (coords.), Catálogo taxonómico de especies de México, en Capital natural de México, vol. I: Conocimiento actual de la biodiversidad. CONABIO. México, CD1. 2008; 5) Aves: Llorente-Bousquets, J. y S. Ocegueda. Estado de conocimiento de la biota, en Capital natural de México. Volumen 1 Conocimiento actual de la biodiversidad. CONABIO. México. 2008; Navarro, A. y A. Gordillo. Aves, en S. Ocegueda y J. Llorente-Bousquets (coords.), Catálogo taxonómico de especies de México, en Capital natural de México, vol. I: Conocimiento actual de la biodiversidad. CONABIO. México, CD1. 2008; 6) Mamíferos: Llorente-Bousquets, J. y S. Ocegueda. Estado de conocimiento de la biota, en Capital natural de México. Volumen 1 Conocimiento actual de la biodiversidad. CONABIO. México. 2008; Ramírez P.J., J. Arroyo y N. González. Mamíferos, en S. Ocegueda y J. Llorente-Bousquets (coords.), Catálogo taxonómico de especies de México, en Capital natural de México, vol. I: Conocimiento actual de la biodiversidad. CONABIO. México, CD1. 2008; Ceballos, G. y G. Oliva (coords.). Los mamíferos silvestres de México. CONABIO-Fondo de Cultura Económica, México. Y 2EP Volumen 1 pág. 297. 2005; Ceballos, G., J. Arroyo-Cabrales & R. Medellín. The mammals of Mexico: composition, distribution, and conservation status. Occ. Papers Mus. Texas Tech Univ. 218:1-24. 2002; 7) Gimnospermas y angiospermas: Villaseñor, J.L. Los géneros de plantas vasculares de la Flora de México. Bol. Soc. Bot. Méx. 75. 2004; 8) Pteridofitas: Mickel, J.T. y A.R. Smith. 2004. Pteridofitas, en S. Ocegueda y J. Llorente (coords.), Catálogo taxonómico de especies de México, en Capital natural de México, vol. I: Conocimiento actual de la biodiversidad. CONABIO. México, Cd1. 2008; 9) Algas y briofitas: Ortega, M., J. Godínez-Ortega y G. Garduño. Catálogo de algas bénticas de las costas mexicanas del Golfo de México y Mar Caribe. Cuadernos del IBUNAM No. 34. UNAM, CONABIO, México. 2001; Guiry, M.D. y G.M. Guiry. 2008. AlgaeBase. World-wide electronic publication. En http://www.algaebase.org consultado en febrero de 2008; 10) Hongos: Cifuentes, J. 2008. Hongos, en S. Ocegueda y J. Llorente (coords.), Catálogo taxonómico de especies de México, en Capital natural de México, vol. I: Conocimiento actual de la biodiversidad. CONABIO. México, Cd1. 2008; Guzmán, G. ¿Cuántos hongos crecen en México? Ciencia y Desarrollo 27:86-89. 1996."
"Fecha de actualización del indicador","23 de junio de 2017"
"Fecha de próxima actualización del indicador","No definida"
"Unidad de Estado (UE) responsable de calcular el indicador","Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT). Sistema Nacional de Información Ambiental y de Recursos Naturales (SNIARN), Indicadores Básicos del Desempeño Ambiental de México
SEMARNAT
http://apps1.semarnat.gob.mx/dgeia/indicadores16/conjuntob/indicador/06_biodiversidad/04_especies/6_4_3.html"
"Importancia y utilidad del indicador","Los ODS establecieron como una de sus metas detener la pérdida de la diversidad biológica. La biodiversidad global y nacional encaran serias amenazas que la ponen en riesgo. La transformación de los sistemas naturales a sistemas productivos (agrícolas, ganaderos o acuícolas), la sobreexplotación de las poblaciones silvestres, el aprovechamiento ilegal, la contaminación del suelo, aire y el agua, así como la introducción de especies exóticas son algunas de las principales actividades que amenazan a la biodiversidad. Los listados de especies en riesgo han sido empleados a nivel global como indicadores del estado de la biodiversidad. Bajo este esquema, el indicador sobre la proporción de especies de los grupos taxonómicos más importantes en alguna categoría de riesgo resulta útil para representar la reducción actual o potencial de la biodiversidad de un país o región."
"Referencia nacional y/o internacional",""
"Observaciones","El cálculo del indicador incluye especies, subespecies y variedades. Los datos sobre el estado de riesgo de las especies corresponden a 2010 y las especies conocidas a 2014, por lo que se ha tomado el primer año como la referencia temporal del indicador."
"Contacto","Dr. Arturo Flores Martínez
Director General de Estadística e Información Ambiental
Teléfono: 55 5490 0900, ext. 10941
Email: arturo.flores@semarnat.gob.mx
Dirección: Avenida Ejército Nacional 223 Colonia Anáhuac, 11320 Miguel Hidalgo, Miguel Hidalgo, Ciudad de México"
"",""
"",""
"",""
"",""
